kinematics,detector,deltaBinCenter,efficiency,efficiencyErrorMax,efficiencyErrorUp,efficiencyErrorLo,nShould,nDid,goodEvents
C12_Q2_10,pCer,-6.75,1,0.0170586,0,0.0170586,107,107,107
C12_Q2_10,pCer,-6.25,1,0.0140619,0,0.0140619,130,130,130
C12_Q2_10,pCer,-5.75,1,0.0165973,0,0.0165973,110,110,110
C12_Q2_10,pCer,-5.25,1,0.0113,0,0.0113,162,162,162
C12_Q2_10,pCer,-4.75,1,0.0138503,0,0.0138503,132,132,132
C12_Q2_10,pCer,-4.25,1,0.00969357,0,0.00969357,189,189,189
C12_Q2_10,pCer,-3.75,1,0.00811302,0,0.00811302,226,226,226
C12_Q2_10,pCer,-3.25,1,0.00716569,0,0.00716569,256,256,256
C12_Q2_10,pCer,-2.75,1,0.00807743,0,0.00807743,227,227,227
C12_Q2_10,pCer,-2.25,0.996466,0.00807827,0.00292332,0.00807827,283,282,282
C12_Q2_10,pCer,-1.75,1,0.00594029,0,0.00594029,309,309,309
C12_Q2_10,pCer,-1.25,1,0.00546425,0,0.00546425,336,336,336
C12_Q2_10,pCer,-0.75,1,0.00541602,0,0.00541602,339,339,339
C12_Q2_10,pCer,-0.25,0.997135,0.00655781,0.00237046,0.00655781,349,348,348
C12_Q2_10,pCer,0.25,1,0.00549688,0,0.00549688,334,334,334
C12_Q2_10,pCer,0.75,1,0.00556332,0,0.00556332,330,330,330
C12_Q2_10,pCer,1.25,1,0.0050868,0,0.0050868,361,361,361
C12_Q2_10,pCer,1.75,1,0.00554656,0,0.00554656,331,331,331
C12_Q2_10,pCer,2.25,1,0.00577265,0,0.00577265,318,318,318
C12_Q2_10,pCer,2.75,1,0.00588334,0,0.00588334,312,312,312
C12_Q2_10,pCer,3.25,1,0.00586459,0,0.00586459,313,313,313
C12_Q2_10,pCer,3.75,1,0.00767343,0,0.00767343,239,239,239
C12_Q2_10,pCer,4.25,0.995633,0.00996944,0.00361271,0.00996944,229,228,228
C12_Q2_10,pCer,4.75,1,0.00840949,0,0.00840949,218,218,218
C12_Q2_10,pCer,5.25,1,0.00877003,0,0.00877003,209,209,209
C12_Q2_10,pCer,5.75,1,0.0134457,0,0.0134457,136,136,136
C12_Q2_10,pCer,6.25,1,0.0147373,0,0.0147373,124,124,124
C12_Q2_10,pCer,6.75,1,0.0193948,0,0.0193948,94,94,94
C12_Q2_10,pCer,7.25,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_10,pCer,7.75,0.980769,0.0428344,0.0159141,0.0428344,52,51,51
C12_Q2_10,pCer,8.25,1,0.0361508,0,0.0361508,50,50,50
C12_Q2_10,pCer,8.75,1,0.0439098,0,0.0439098,41,41,41
C12_Q2_10,pCer,9.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_10,pCer,9.75,1,0.23126,0,0.23126,7,7,7
C12_Q2_10,pCer,10.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,pCer,10.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,pCer,11.25,0.5,0.417248,0.417248,0.417248,2,1,1
C12_Q2_10,pCer,11.75,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,pCer,12.25,0,1,1,0,0,0,0
C12_Q2_10,pCer,12.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,pCer,13.25,0,1,1,0,0,0,0
C12_Q2_10,pCer,13.75,0,1,1,0,0,0,0
C12_Q2_10,pCer,14.25,0,1,1,0,0,0,0
C12_Q2_10,pCer,14.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCal,-9.75,0.928571,0.0363535,0.0259675,0.0363535,98,91,91
C12_Q2_10,hCal,-9.25,0.933333,0.037697,0.0261271,0.037697,90,84,84
C12_Q2_10,hCal,-8.75,0.944954,0.0314315,0.0216194,0.0314315,109,103,103
C12_Q2_10,hCal,-8.25,0.9375,0.0354653,0.0245132,0.0354653,96,90,90
C12_Q2_10,hCal,-7.75,0.944444,0.031709,0.0218175,0.031709,108,102,102
C12_Q2_10,hCal,-7.25,0.970874,0.027521,0.0158102,0.027521,103,100,100
C12_Q2_10,hCal,-6.75,0.938596,0.0315075,0.0223692,0.0315075,114,107,107
C12_Q2_10,hCal,-6.25,0.942029,0.0273473,0.0198124,0.0273473,138,130,130
C12_Q2_10,hCal,-5.75,0.973451,0.0251507,0.0144145,0.0251507,113,110,110
C12_Q2_10,hCal,-5.25,0.97006,0.0197463,0.0128725,0.0197463,167,162,162
C12_Q2_10,hCal,-4.75,0.93617,0.0277899,0.0205724,0.0277899,141,132,132
C12_Q2_10,hCal,-4.25,0.969231,0.017926,0.0121383,0.017926,195,189,189
C12_Q2_10,hCal,-3.75,0.9869,0.0125788,0.00712142,0.0125788,229,226,226
C12_Q2_10,hCal,-3.25,0.969697,0.0146052,0.0104192,0.0146052,264,256,256
C12_Q2_10,hCal,-2.75,0.982684,0.0134795,0.00826919,0.0134795,231,227,227
C12_Q2_10,hCal,-2.25,0.979167,0.0122361,0.00823329,0.0122361,288,282,282
C12_Q2_10,hCal,-1.75,0.980952,0.0112036,0.00752998,0.0112036,315,309,309
C12_Q2_10,hCal,-1.25,0.99115,0.00853316,0.00481246,0.00853316,339,336,336
C12_Q2_10,hCal,-0.75,0.988338,0.00912465,0.00557302,0.00912465,343,339,339
C12_Q2_10,hCal,-0.25,0.983051,0.00998624,0.00670291,0.00998624,354,348,348
C12_Q2_10,hCal,0.25,0.985251,0.00985448,0.00635636,0.00985448,339,334,334
C12_Q2_10,hCal,0.75,0.993976,0.00788995,0.00389007,0.00788995,332,330,330
C12_Q2_10,hCal,1.25,0.99449,0.00722047,0.00355793,0.00722047,363,361,361
C12_Q2_10,hCal,1.75,0.991018,0.00865977,0.00488445,0.00865977,334,331,331
C12_Q2_10,hCal,2.25,0.978462,0.0114085,0.00790963,0.0114085,325,318,318
C12_Q2_10,hCal,2.75,1,0.00588334,0,0.00588334,312,312,312
C12_Q2_10,hCal,3.25,1,0.00586459,0,0.00586459,313,313,313
C12_Q2_10,hCal,3.75,0.987603,0.0119114,0.00673929,0.0119114,242,239,239
C12_Q2_10,hCal,4.25,0.991304,0.0113536,0.00561462,0.0113536,230,228,228
C12_Q2_10,hCal,4.75,0.990909,0.0118642,0.00586974,0.0118642,220,218,218
C12_Q2_10,hCal,5.25,1,0.00877003,0,0.00877003,209,209,209
C12_Q2_10,hCal,5.75,1,0.0134457,0,0.0134457,136,136,136
C12_Q2_10,hCal,6.25,1,0.0147373,0,0.0147373,124,124,124
C12_Q2_10,hCal,6.75,1,0.0193948,0,0.0193948,94,94,94
C12_Q2_10,hCal,7.25,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_10,hCal,7.75,1,0.0354547,0,0.0354547,51,51,51
C12_Q2_10,hCal,8.25,1,0.0361508,0,0.0361508,50,50,50
C12_Q2_10,hCal,8.75,1,0.0439098,0,0.0439098,41,41,41
C12_Q2_10,hCal,9.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_10,hCal,9.75,0.875,0.23225,0.103637,0.23225,8,7,7
C12_Q2_10,hCal,10.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,hCal,10.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCal,11.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCal,11.75,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,hCal,12.25,0,1,1,0,0,0,0
C12_Q2_10,hCal,12.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCal,13.25,0,1,1,0,0,0,0
C12_Q2_10,hCal,13.75,0,1,1,0,0,0,0
C12_Q2_10,hCal,14.25,0,1,1,0,0,0,0
C12_Q2_10,hCal,14.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCer,-9.75,0.98913,0.0245495,0.00899357,0.0245495,92,91,91
C12_Q2_10,hCer,-9.25,0.965517,0.0324066,0.0187087,0.0324066,87,84,84
C12_Q2_10,hCer,-8.75,0.980952,0.0245703,0.0122935,0.0245703,105,103,103
C12_Q2_10,hCer,-8.25,0.989011,0.0248144,0.00909242,0.0248144,91,90,90
C12_Q2_10,hCer,-7.75,0.980769,0.0248012,0.0124117,0.0248012,104,102,102
C12_Q2_10,hCer,-7.25,0.990099,0.0223979,0.00819202,0.0223979,101,100,100
C12_Q2_10,hCer,-6.75,1,0.0170586,0,0.0170586,107,107,107
C12_Q2_10,hCer,-6.25,0.984848,0.0196341,0.0097805,0.0196341,132,130,130
C12_Q2_10,hCer,-5.75,0.982143,0.0230669,0.0115258,0.0230669,112,110,110
C12_Q2_10,hCer,-5.25,1,0.0113,0,0.0113,162,162,162
C12_Q2_10,hCer,-4.75,0.977778,0.0211437,0.0120702,0.0211437,135,132,132
C12_Q2_10,hCer,-4.25,0.994737,0.011998,0.00435434,0.011998,190,189,189
C12_Q2_10,hCer,-3.75,0.991228,0.0114521,0.00566386,0.0114521,228,226,226
C12_Q2_10,hCer,-3.25,0.973384,0.0140419,0.00976445,0.0140419,263,256,256
C12_Q2_10,hCer,-2.75,0.986957,0.0125248,0.0070905,0.0125248,230,227,227
C12_Q2_10,hCer,-2.25,0.992958,0.00921253,0.00454736,0.00921253,284,282,282
C12_Q2_10,hCer,-1.75,0.993569,0.00841872,0.00415267,0.00841872,311,309,309
C12_Q2_10,hCer,-1.25,0.997033,0.00679018,0.00245487,0.00679018,337,336,336
C12_Q2_10,hCer,-0.75,0.994135,0.00768313,0.00378742,0.00768313,341,339,339
C12_Q2_10,hCer,-0.25,0.988636,0.00889374,0.00543073,0.00889374,352,348,348
C12_Q2_10,hCer,0.25,0.994048,0.00779667,0.00384377,0.00779667,336,334,334
C12_Q2_10,hCer,0.75,0.979228,0.0110089,0.00762914,0.0110089,337,330,330
C12_Q2_10,hCer,1.25,0.989041,0.00858012,0.00523758,0.00858012,365,361,361
C12_Q2_10,hCer,1.75,0.98806,0.0093402,0.00570591,0.0093402,335,331,331
C12_Q2_10,hCer,2.25,0.981481,0.010897,0.0073215,0.010897,324,318,318
C12_Q2_10,hCer,2.75,0.978056,0.0116194,0.00805776,0.0116194,319,312,312
C12_Q2_10,hCer,3.25,0.97205,0.0125043,0.00908383,0.0125043,322,313,313
C12_Q2_10,hCer,3.75,0.979508,0.0136246,0.00882331,0.0136246,244,239,239
C12_Q2_10,hCer,4.25,0.987013,0.0124713,0.00705984,0.0124713,231,228,228
C12_Q2_10,hCer,4.75,0.995434,0.0104212,0.00377769,0.0104212,219,218,218
C12_Q2_10,hCer,5.25,0.990521,0.0123646,0.00612001,0.0123646,211,209,209
C12_Q2_10,hCer,5.75,0.992701,0.0165836,0.00603909,0.0165836,137,136,136
C12_Q2_10,hCer,6.25,0.984127,0.0205516,0.0102459,0.0205516,126,124,124
C12_Q2_10,hCer,6.75,0.989474,0.0237878,0.00870951,0.0237878,95,94,94
C12_Q2_10,hCer,7.25,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_10,hCer,7.75,0.962264,0.0476137,0.0243364,0.0476137,53,51,51
C12_Q2_10,hCer,8.25,0.943396,0.0520082,0.0306481,0.0520082,53,50,50
C12_Q2_10,hCer,8.75,1,0.0439098,0,0.0439098,41,41,41
C12_Q2_10,hCer,9.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_10,hCer,9.75,1,0.23126,0,0.23126,7,7,7
C12_Q2_10,hCer,10.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,hCer,10.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCer,11.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCer,11.75,1,0.601684,0,0.601684,2,2,2
C12_Q2_10,hCer,12.25,0,1,1,0,0,0,0
C12_Q2_10,hCer,12.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_10,hCer,13.25,0,1,1,0,0,0,0
C12_Q2_10,hCer,13.75,0,1,1,0,0,0,0
C12_Q2_10,hCer,14.25,0,1,1,0,0,0,0
C12_Q2_10,hCer,14.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,pCer,-9.75,0.958333,0.0893855,0.0344944,0.0893855,24,23,23
C12_Q2_12,pCer,-9.25,1,0.0738409,0,0.0738409,24,24,24
C12_Q2_12,pCer,-8.75,1,0.0769247,0,0.0769247,23,23,23
C12_Q2_12,pCer,-8.25,1,0.0636358,0,0.0636358,28,28,28
C12_Q2_12,pCer,-7.75,1,0.0769247,0,0.0769247,23,23,23
C12_Q2_12,pCer,-7.25,0.961538,0.0829559,0.0318392,0.0829559,26,25,25
C12_Q2_12,pCer,-6.75,1,0.123222,0,0.123222,14,14,14
C12_Q2_12,pCer,-6.25,1,0.0802771,0,0.0802771,22,22,22
C12_Q2_12,pCer,-5.75,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_12,pCer,-5.25,1,0.0559083,0,0.0559083,32,32,32
C12_Q2_12,pCer,-4.75,1,0.0461088,0,0.0461088,39,39,39
C12_Q2_12,pCer,-4.25,1,0.0512411,0,0.0512411,35,35,35
C12_Q2_12,pCer,-3.75,1,0.0512411,0,0.0512411,35,35,35
C12_Q2_12,pCer,-3.25,1,0.0361508,0,0.0361508,50,50,50
C12_Q2_12,pCer,-2.75,1,0.0307219,0,0.0307219,59,59,59
C12_Q2_12,pCer,-2.25,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_12,pCer,-1.75,1,0.0207034,0,0.0207034,88,88,88
C12_Q2_12,pCer,-1.25,1,0.0178873,0,0.0178873,102,102,102
C12_Q2_12,pCer,-0.75,1,0.0173807,0,0.0173807,105,105,105
C12_Q2_12,pCer,-0.25,0.99115,0.0200542,0.00732193,0.0200542,113,112,112
C12_Q2_12,pCer,0.25,1,0.0153517,0,0.0153517,119,119,119
C12_Q2_12,pCer,0.75,1,0.0154808,0,0.0154808,118,118,118
C12_Q2_12,pCer,1.25,1,0.0152248,0,0.0152248,120,120,120
C12_Q2_12,pCer,1.75,1,0.0165973,0,0.0165973,110,110,110
C12_Q2_12,pCer,2.25,1,0.0157456,0,0.0157456,116,116,116
C12_Q2_12,pCer,2.75,1,0.0149771,0,0.0149771,122,122,122
C12_Q2_12,pCer,3.25,1,0.016902,0,0.016902,108,108,108
C12_Q2_12,pCer,3.75,1,0.0230346,0,0.0230346,79,79,79
C12_Q2_12,pCer,4.25,1,0.0271039,0,0.0271039,67,67,67
C12_Q2_12,pCer,4.75,1,0.0307219,0,0.0307219,59,59,59
C12_Q2_12,pCer,5.25,1,0.0576587,0,0.0576587,31,31,31
C12_Q2_12,pCer,5.75,1,0.0738409,0,0.0738409,24,24,24
C12_Q2_12,pCer,6.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_12,pCer,6.75,1,0.205568,0,0.205568,8,8,8
C12_Q2_12,pCer,7.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,pCer,7.75,0,1,1,0,0,0,0
C12_Q2_12,pCer,8.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,8.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,pCer,9.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,9.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,pCer,10.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,10.75,0,1,1,0,0,0,0
C12_Q2_12,pCer,11.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,11.75,0,1,1,0,0,0,0
C12_Q2_12,pCer,12.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,12.75,0,1,1,0,0,0,0
C12_Q2_12,pCer,13.25,0,1,1,0,0,0,0
C12_Q2_12,pCer,13.75,0,1,1,0,0,0,0
C12_Q2_12,pCer,14.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,pCer,14.75,0,1,1,0,0,0,0
C12_Q2_12,hCal,-9.75,0.821429,0.102762,0.07487,0.102762,28,23,23
C12_Q2_12,hCal,-9.25,0.8,0.100306,0.0763181,0.100306,30,24,24
C12_Q2_12,hCal,-8.75,0.851852,0.101731,0.0695101,0.101731,27,23,23
C12_Q2_12,hCal,-8.25,0.8,0.0910146,0.0706632,0.0910146,35,28,28
C12_Q2_12,hCal,-7.75,0.884615,0.0996454,0.0621244,0.0996454,26,23,23
C12_Q2_12,hCal,-7.25,0.862069,0.0956984,0.064811,0.0956984,29,25,25
C12_Q2_12,hCal,-6.75,0.875,0.141688,0.0803106,0.141688,16,14,14
C12_Q2_12,hCal,-6.25,0.88,0.103115,0.06458,0.103115,25,22,22
C12_Q2_12,hCal,-5.75,0.806452,0.0976717,0.0739583,0.0976717,31,25,25
C12_Q2_12,hCal,-5.25,0.888889,0.0791717,0.0524058,0.0791717,36,32,32
C12_Q2_12,hCal,-4.75,0.95122,0.0607431,0.0314448,0.0607431,41,39,39
C12_Q2_12,hCal,-4.25,0.897436,0.0736948,0.0484317,0.0736948,39,35,35
C12_Q2_12,hCal,-3.75,0.921053,0.0708737,0.0426563,0.0708737,38,35,35
C12_Q2_12,hCal,-3.25,0.961538,0.0484875,0.0248037,0.0484875,52,50,50
C12_Q2_12,hCal,-2.75,0.967213,0.0416131,0.0211491,0.0416131,61,59,59
C12_Q2_12,hCal,-2.25,0.960526,0.0369098,0.0214068,0.0369098,76,73,73
C12_Q2_12,hCal,-1.75,0.967033,0.0310296,0.0178889,0.0310296,91,88,88
C12_Q2_12,hCal,-1.25,0.971429,0.0270119,0.0155099,0.0270119,105,102,102
C12_Q2_12,hCal,-0.75,1,0.0173807,0,0.0173807,105,105,105
C12_Q2_12,hCal,-0.25,0.982456,0.0226705,0.0113237,0.0226705,114,112,112
C12_Q2_12,hCal,0.25,0.991667,0.0189006,0.00689475,0.0189006,120,119,119
C12_Q2_12,hCal,0.75,1,0.0154808,0,0.0154808,118,118,118
C12_Q2_12,hCal,1.25,1,0.0152248,0,0.0152248,120,120,120
C12_Q2_12,hCal,1.75,0.964912,0.0268738,0.016718,0.0268738,114,110,110
C12_Q2_12,hCal,2.25,1,0.0157456,0,0.0157456,116,116,116
C12_Q2_12,hCal,2.75,0.99187,0.0184458,0.00672656,0.0184458,123,122,122
C12_Q2_12,hCal,3.25,1,0.016902,0,0.016902,108,108,108
C12_Q2_12,hCal,3.75,1,0.0230346,0,0.0230346,79,79,79
C12_Q2_12,hCal,4.25,1,0.0271039,0,0.0271039,67,67,67
C12_Q2_12,hCal,4.75,0.983333,0.0372819,0.0137916,0.0372819,60,59,59
C12_Q2_12,hCal,5.25,0.939394,0.074402,0.0390483,0.074402,33,31,31
C12_Q2_12,hCal,5.75,1,0.0738409,0,0.0738409,24,24,24
C12_Q2_12,hCal,6.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_12,hCal,6.75,1,0.205568,0,0.205568,8,8,8
C12_Q2_12,hCal,7.25,0.5,0.417248,0.417248,0.417248,2,1,1
C12_Q2_12,hCal,7.75,0,1,1,0,0,0,0
C12_Q2_12,hCal,8.25,0,0.601684,0.601684,0,2,0,0
C12_Q2_12,hCal,8.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCal,9.25,0,0.841345,0.841345,0,1,0,0
C12_Q2_12,hCal,9.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCal,10.25,0,1,1,0,0,0,0
C12_Q2_12,hCal,10.75,0,1,1,0,0,0,0
C12_Q2_12,hCal,11.25,0,1,1,0,0,0,0
C12_Q2_12,hCal,11.75,0,0.841345,0.841345,0,1,0,0
C12_Q2_12,hCal,12.25,0,1,1,0,0,0,0
C12_Q2_12,hCal,12.75,0,1,1,0,0,0,0
C12_Q2_12,hCal,13.25,0,0.841345,0.841345,0,1,0,0
C12_Q2_12,hCal,13.75,0,0.841345,0.841345,0,1,0,0
C12_Q2_12,hCal,14.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCal,14.75,0,1,1,0,0,0,0
C12_Q2_12,hCer,-9.75,1,0.0769247,0,0.0769247,23,23,23
C12_Q2_12,hCer,-9.25,0.923077,0.0925778,0.0495268,0.0925778,26,24,24
C12_Q2_12,hCer,-8.75,0.958333,0.0893855,0.0344944,0.0893855,24,23,23
C12_Q2_12,hCer,-8.25,1,0.0636358,0,0.0636358,28,28,28
C12_Q2_12,hCer,-7.75,0.958333,0.0893855,0.0344944,0.0893855,24,23,23
C12_Q2_12,hCer,-7.25,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_12,hCer,-6.75,1,0.123222,0,0.123222,14,14,14
C12_Q2_12,hCer,-6.25,1,0.0802771,0,0.0802771,22,22,22
C12_Q2_12,hCer,-5.75,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_12,hCer,-5.25,1,0.0559083,0,0.0559083,32,32,32
C12_Q2_12,hCer,-4.75,1,0.0461088,0,0.0461088,39,39,39
C12_Q2_12,hCer,-4.25,0.972222,0.0609957,0.0229906,0.0609957,36,35,35
C12_Q2_12,hCer,-3.75,0.972222,0.0609957,0.0229906,0.0609957,36,35,35
C12_Q2_12,hCer,-3.25,0.980392,0.0436469,0.0162262,0.0436469,51,50,50
C12_Q2_12,hCer,-2.75,1,0.0307219,0,0.0307219,59,59,59
C12_Q2_12,hCer,-2.25,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_12,hCer,-1.75,1,0.0207034,0,0.0207034,88,88,88
C12_Q2_12,hCer,-1.25,1,0.0178873,0,0.0178873,102,102,102
C12_Q2_12,hCer,-0.75,1,0.0173807,0,0.0173807,105,105,105
C12_Q2_12,hCer,-0.25,1,0.0163033,0,0.0163033,112,112,112
C12_Q2_12,hCer,0.25,0.991667,0.0189006,0.00689475,0.0189006,120,119,119
C12_Q2_12,hCer,0.75,1,0.0154808,0,0.0154808,118,118,118
C12_Q2_12,hCer,1.25,0.991736,0.0187465,0.00683776,0.0187465,121,120,120
C12_Q2_12,hCer,1.75,0.990991,0.0204102,0.00745388,0.0204102,111,110,110
C12_Q2_12,hCer,2.25,1,0.0157456,0,0.0157456,116,116,116
C12_Q2_12,hCer,2.75,1,0.0149771,0,0.0149771,122,122,122
C12_Q2_12,hCer,3.25,1,0.016902,0,0.016902,108,108,108
C12_Q2_12,hCer,3.75,0.975309,0.0316396,0.0159324,0.0316396,81,79,79
C12_Q2_12,hCer,4.25,1,0.0271039,0,0.0271039,67,67,67
C12_Q2_12,hCer,4.75,0.983333,0.0372819,0.0137916,0.0372819,60,59,59
C12_Q2_12,hCer,5.25,1,0.0576587,0,0.0576587,31,31,31
C12_Q2_12,hCer,5.75,1,0.0738409,0,0.0738409,24,24,24
C12_Q2_12,hCer,6.25,1,0.0923495,0,0.0923495,19,19,19
C12_Q2_12,hCer,6.75,1,0.205568,0,0.205568,8,8,8
C12_Q2_12,hCer,7.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCer,7.75,0,1,1,0,0,0,0
C12_Q2_12,hCer,8.25,0,1,1,0,0,0,0
C12_Q2_12,hCer,8.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCer,9.25,0,1,1,0,0,0,0
C12_Q2_12,hCer,9.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_12,hCer,10.25,0,1,1,0,0,0,0
C12_Q2_12,hCer,10.75,0,1,1,0,0,0,0
C12_Q2_12,hCer,11.25,0,1,1,0,0,0,0
C12_Q2_12,hCer,11.75,0,1,1,0,0,0,0
